Date,Site,Month,Block,Treatment,trt_REP,Partition,Sample_REP,Habitat,Total,TOTAL_major_soybean_pests,TOTAL_major_cornsoy_pests,SAWFLY_larva,Tenthredinidae,Formicidae,Collembola,Psocoptera,Psyllidae,Thrips,mite,Aphididae,Aphididae_alates,parasitized_aphids,Anthomyiidae,Rivellia_spp.,Chloropidae,Muscoidea_unknown,Muscidae,Lucilia_spp.,Pollenia_spp.,Musca_autumnalis,Bibionidae_Pentheria_heteroptera,Calliphoridae,Ceratopogonidae,Chaetopsis_D019,D004,Chironomidae,Culicidae,Ephydridae,fly_D013,fly_D014,fly_D016,Kelp_fly,Limoniidae,Lonchopteridae,minute_flies,Mycetophilidae,Phoridae,Sarcophagidae,Sciaridae,Sepsidae,Sphaeroceridae,Stratiomyidae_,Tabanidae,Tephritidae,Tipulidae,Delphinia,Unknown_flies,tiny_maggot,Unknown_hemipteran,Lygus_spp.,Lygus_spp._nymph,Halticus_bractatus,Green_Pentatomidae,Brown_Pentatomid,Helcostethus,unknown_Pentatomidae,Neottiglossa_,Pentatomidae_nymph,potato_leafhopper,Threecornered_hopper,Lygaeidae,Lygaeus,Neurocolpus_nubilus,Miridae,Mirid_nymph,Adelphocoris_rapidus,Trigonalus_spp.,Adelphocoris_lineolatus,Orthops,Black_Miridae,Mirid_,Mirid_H007,H013,Pachygrothidae_,Black_miridae_Capsis,Predatory_mirid_H016,H019,fuzzy_nymph,Alydidae,Acanalonidae,Chinch_bug,Cicadellidae,Cercopidae,Delphacidae,Derbidae,Dictyopharidae,Bruchomorpha_spp,Campylenchia,Micrutalis,Piesmatidae,Rhopalidae,H003_Saldidae_Salda,H015_Burrowing_bug_Cynidae,Scutelleridae,Thyreocoridae,Tingidae,unknown_Hemi,inchworm,black_cutworm,caterpillar,green_cloverworm,spiky_caterpillar,parasitized_caterpillar,unknown_caterpillar,Alfalfa_caterpillar_L01,Corn_earworm_Helicoverpa_zea,Green_cloverworm,Soybean_looper_L02,Velvetbean_caterpillar,Pyraloidea,Lycaenidae,micro_lep,_moth,Coleophoridae_casebearing_moth,tiny_maggot,Unknown_Coleopteran,weevil_C002,Epitrix,C044,C020,Chaetocnema,Asphaera,C028_LRG_flea_beetle,unknown_flea_beetle,C038_reddish_weevil,Systena_hudsonias,Systena_frontalis,tiny_flea_beetle,Phyllotreta,C045,C041_Striped_cucumber_beetle,weevil_C010,Grape_colaspis,Click_beetle,BLB,SCR,NCR,Striped_cucumber_beetle_C031,Dectes_stem_borer_C029,Large_weevil_C025,Unknown_Curculionid,C001,C003,C004,C005,C007,C008,C010_5,C011_minute_fungus_beetle,Ceutorhynchini,C016,C017,C019,C023,C026,C030,C035_Curculionid,Languridae,C034_unknown_beetle,Anthicidae,Cryptocephalinae,Meloidae,Nitidulidae,Scarabaeidae,Mordellidae,tortoise_beetle,Leptinotarsa_peninsularis,Ephemeroptera,Conocephalinae,Conocephalini,Copiphorini,Cyrtacanthacridinae,Gomphocerinae,redlegged_GH,differential_GH,Migratory_GH,Twostriped_GH,Mole_cricket_tridactylidae,Oecanthinae,Oedipodinae,Phaneropterinae,Tetrigidae,Nemobiinae,millipede,unknown_insect
7_1_2009,IW3S2,3,2,4,2,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,IW3S3,3,2,4,2,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW1B1,3,3,1,3,1,1,1,2,2,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW1B2,3,3,1,3,1,2,1,5,1,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,1,,1,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,1,,,,0,0,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW1B3,3,3,1,3,1,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW1S1,3,3,1,3,0,1,2,21,17,0,0,,2,,,,,,,1,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,1,,,0,,,,,,,,0,0,13,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
7_1_2009,OW1S2,3,3,1,3,0,2,2,7,5,0,0,,,,,,,,,1,,,,,,,,,,0,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW1S3,3,3,1,3,0,3,2,15,9,0,0,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2,,1,,,,,0,,,,,,,,0,0,7,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW2B1,3,3,3,3,1,1,1,15,7,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,,1,,,,1,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,2,,
7_1_2009,OW2B2,3,3,3,3,1,2,1,10,7,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,0,0,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,1,,,,,,
7_1_2009,OW2B3,3,3,3,3,1,3,1,30,19,0,0,,,,,,,,,,,,,3,,,,,,0,,,,,,,,,,,,,,2,,,,,,,0,,,,,,,,5,5,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,3,,,,,,
7_1_2009,OW2M1,3,3,3,3,2,1,1,9,4,0,0,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,1,,2,,,,,,,0,,,,,,,,0,1,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
7_1_2009,OW2M2,3,3,3,3,2,2,1,8,5,0,0,,,,,,,,,,,,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,
7_1_2009,OW2M3,3,3,3,3,2,3,1,8,3,0,0,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,
7_1_2009,OW2T1,3,3,3,3,3,1,1,22,12,0,0,,2,,,,,,,,,,1,2,,,,,,0,,,,,,,,,,,,,,,,,,2,,,0,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,1,1,,,,,
7_1_2009,OW2T2,3,3,3,3,3,2,1,24,16,0,0,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,0,,,,,,,,0,1,0,,,,,,,2,,,,,,,1,3,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,1,1,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2,,,,,,
7_1_2009,OW2T3,3,3,3,3,3,3,1,17,8,0,0,,,,,,,,,,,1,,1,,,,,,0,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,1,0,1,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,1,,1,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,3,,
7_1_2009,OW2S1,3,3,3,3,0,1,2,20,16,0,0,,1,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,1,,,,1,,,0,,,,,,,,0,0,8,,,,,,1,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
7_1_2009,OW2S2,3,3,3,3,0,2,2,11,9,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,0,0,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,
7_1_2009,OW2S3,3,3,3,3,0,3,2,7,2,0,0,,,,,,,,,,,,,2,,,,,,0,,,,,,,,,,,,1,,1,,,,,,,0,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
7_1_2009,OW3S1,3,3,4,3,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW3S2,3,3,4,3,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_1_2009,OW3S3,3,3,4,3,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW1B1,4,1,1,1,1,1,1,51,33,10,0,,,,1,,,,12,1,,,1,1,,,,,,0,,,,,,,,,,,,,1,2,,,,1,,1,0,,,1,,,,,3,1,0,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,2,0,,,,0,0,,,1,,,,,,1,,,,,,,,0,,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,
8_1_2009,BW1B2,4,1,1,1,1,2,1,54,39,8,0,,,,,,,,4,,,,2,,,,,,,0,,,,,,,,,,,,1,,3,,,,,,,0,,,,,,,,3,3,7,,,,,,1,,,,,,,,2,5,,4,,,,2,,,,,,,,,2,2,,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,8,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
8_1_2009,BW1B3,4,1,1,1,1,3,1,123,111,11,0,,2,,,,,,4,,,,1,,,,,,,0,,,,,,1,,,,,,,,4,,,,,,,0,,,,,,,,0,0,1,,,,,,,1,,,,,,,1,10,3,4,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,0,,0,,75,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
8_1_2009,BW1S1,4,1,1,1,0,1,2,41,23,1,0,,,1,,,,,,,,2,,2,,,,,,0,,,,,,,,,,,,,,6,,,,4,,,0,,,,,,,,3,7,5,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,1,,,,0,0,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
8_1_2009,BW1S2,4,1,1,1,0,2,2,18,2,0,0,,,1,,,,,,,,1,,1,,1,,,,0,,,,,,,,,,,,,,5,,,,2,,,0,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW1S3,4,1,1,1,0,3,2,61,46,0,0,,,,,,,,2,,,1,1,5,,,,,,0,,,,,,,,,,,,,,8,,,,,,,0,,,,,,,,8,10,16,,,,,,1,2,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
8_1_2009,BW2B1,4,1,2,1,1,1,1,94,58,7,0,,,,,,,,16,,,,,,,,,,,0,,,,,,,,,,,,2,,,1,,,2,,,0,,,1,,,,,2,1,18,,,,,,4,1,,,,,,,2,4,1,,,,,,,,,,,2,,,8,5,2,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,7,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
8_1_2009,BW2B2,4,1,2,1,1,2,1,65,41,8,0,,,,,,,,14,1,,,,3,,,,,,0,,,,,,,,,,,,,,11,,,,1,,,0,,,,,,,,5,0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,1,,,,4,0,,,,,,,,1,4,,,,,,,,0,,8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,1,,,
8_1_2009,BW2B3,4,1,2,1,1,3,1,94,70,5,0,,4,,,,,,20,,,1,1,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,5,1,29,,,,,,1,,,,,,,,,,,4,,,,,1,,,,,1,,,6,4,,,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,1,,,,0,0,1,,,,,,,,1,,,,,,,,0,,5,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,
8_1_2009,BW2M1,4,1,2,1,2,1,1,118,62,14,0,,33,,,,,,7,,,,,1,,,,,,0,,,,,,,,,,,,,,9,,1,,3,,1,0,,,,,,,,0,13,5,,,,,,2,1,,,,,,6,1,5,,6,,,,,,,,,,1,,2,4,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
8_1_2009,BW2M2,4,1,2,1,2,2,1,105,80,7,0,,4,,,,,,19,1,,,,2,,,,,,0,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,20,5,8,,,,,1,1,6,,,,,,,1,4,4,,,,,,,,,,,,,,4,2,1,,,1,,,,,,,,1,,,0,,1,,,,,,,,,,,,1,1,,,,1,0,,,,,,,,,1,,,,,,,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,
8_1_2009,BW2M3,4,1,2,1,2,3,1,96,53,5,0,,7,,,,,,8,,,1,1,2,,,,,,0,,,,,,,,,,,,1,,10,2,,1,1,1,,0,,,,,,,,8,10,1,,,,,,2,2,,,,,,9,1,,1,4,,,,,,,,,,2,,1,8,1,1,,,,,,,,,,,2,,,0,,0,,,,,,,,,,,,,0,,,,1,0,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW2S1,4,1,2,1,0,1,2,34,19,0,0,,,,,,,,1,,,,1,2,,,,2,,0,,,,,,,,,,,,,,6,,,,,,,0,,,,,,,,0,0,10,,,,,,4,,,,,,,,2,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW2S2,4,1,2,1,0,2,2,58,38,2,0,,,,,,,1,1,,,,,6,,,,,,0,,,,,,,,,,,,,,4,,1,,1,1,,0,,,,,,,,1,8,18,6,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,,,0,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW2S3,4,1,2,1,0,3,2,48,38,0,0,,,,,,,,1,,,,,3,,,,,,0,,1,,,,,,,,,,1,,2,,,1,,,,0,,,1,,,,,3,8,16,1,,,,,2,1,,2,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW3B1,4,1,3,1,1,1,1,62,15,2,0,,,,,,,,8,,,,1,,,,,,,0,1,,,,,,,,,,,,,10,,,,13,,,0,,,,,,,,2,0,0,,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,,11,6,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,1,1,,,,0,0,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW3B2,4,1,3,1,1,2,1,46,13,0,0,,1,,,,,,4,,,,,,,,,,,0,,,,,,,,,,,,,,18,,,,,,,0,,,1,,,,,0,2,0,,,,,,1,,,,,,,,2,,,1,,1,,1,,,,,,1,,,4,1,1,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,1,,
8_1_2009,BW3B3,4,1,3,1,1,3,1,60,35,3,0,,1,,,,,,9,1,,,1,1,,,,,,0,,,,,,,,,,,,,,6,,,,,1,,0,,,,,,,,5,3,0,1,,,,,1,1,,,,,,,1,,,1,,,,,,,,1,,1,,,5,3,,,,2,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,1,0,,,,,,,,3,,,,,,,,,0,,3,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,3,,,,,,,,,1,,
8_1_2009,BW3M1,4,1,3,1,2,1,1,180,140,3,0,,2,,,,,,4,,,,,,,,,1,,0,,,,,,,,,,,,,,3,1,,,4,,,0,,,,,,,,7,8,85,,,,,,1,6,,,,,,6,3,,6,,,5,,,,,,,,4,,,13,1,,,1,,,,,,,,,1,,,0,,0,,,,,,,,,,,,1,0,,,,3,0,,,,,,,,1,,,,,,,,,0,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,5,,
8_1_2009,BW3M2,4,1,3,1,2,2,1,69,43,0,0,,1,,,,,,,,,,1,2,,1,,1,,0,,,,,,,,,,,,,,2,1,,,1,,,0,,,,,,,,3,3,24,3,,,,,1,1,,,,,,1,,1,2,1,,,,,1,,,,,1,,1,7,2,,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,1,0,,,,1,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,
8_1_2009,BW3M3,4,1,3,1,2,3,1,45,37,5,0,,1,,,,,,4,1,,,,2,,,,,,0,,,,,,,,,,,,1,,2,,,,,,,0,,,,,,,,0,0,22,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,1,0,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW3S1,4,1,3,1,0,1,2,55,37,0,0,,,,,,,,2,,,,4,,,,,,,0,,,,,,,,,,,,1,,7,,,,,,,0,,1,2,,,,,1,7,13,,,,,,2,,,,,,,,4,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,4,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW3S2,4,1,3,1,0,2,2,32,23,2,0,,,1,,,,,4,3,,,,1,,,,,,0,,,,1,,,,,,,,,,4,1,,,,,,0,,,,,,,,2,3,1,,,,,,6,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW3S3,4,1,3,1,0,3,2,57,37,1,0,,,,,,,,,2,,,1,,,,,,,0,,,,,,,,,,,,,,12,,,,,,,0,,,,3,,,,4,4,20,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,2,0,,,,0,0,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW4B1,4,1,3,2,1,1,1,120,80,7,0,,1,,,,,,10,,,,2,,,,,,,0,,,,,,,,,,,,,,17,,,,4,,,0,,,,,,,,11,20,2,,,,,,8,,,,,,,,,14,,,,,,1,,,,,,,,2,9,,1,,,,,1,,,,,,,,,0,,0,,,,,,,,,,,,1,0,,,,0,0,,,2,,,,,,4,,,,,,,,0,,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,
8_1_2009,BW4B2,4,1,3,2,1,2,1,107,77,16,0,,,,,1,,,2,1,,,2,1,,,,1,,0,,,,,,,,,,,,,,15,,,,3,,,0,,,1,,,,,27,11,1,,,,,,1,1,,,,,,,1,12,1,,,,,,,,,,,,,,5,,,,,,,1,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,1,0,,,,,,,,,,,,,,,,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,
8_1_2009,BW4B3,4,1,3,2,1,3,1,128,86,3,0,,4,,,,,,11,,,,3,1,,,,,,0,,,,,,,,,,,,,,5,1,,,13,,,0,,,,,,,,52,1,1,,,,,,2,1,,,,,,,,1,2,8,,,,,,,,,,,,,4,4,2,,,,,,,,,,,1,,,0,,0,,,,,,,,,,,,,0,,,,1,0,,,,,,,,,,,,,,,1,,0,,2,,,,1,,,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW4M1,4,1,3,2,2,1,1,80,55,1,0,,2,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,5,,,0,,,,,,,,12,22,0,,,,,,,,,,,,,5,1,,,12,,,,,,,,,,,,,6,4,1,,,,1,,,,,,,4,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
